# DEVELOPMENT-ONLY SYNTHETIC PLACEHOLDER — NOT REAL DATA. For pipeline validation only. Safe to delete/replace.
Year,Quarter,Period,quarter_num,time_index,Company,Ticker,Sector,source,Sales,Expenses,Operating Profit,Net Profit,Total Assets,Equity,Borrowings,Total Liabilities,CFO,CFI,CFF,Net Cash Flow,is_synthetic_company
2025,Q1,Q1 2025,1,8100,SYN Banking 06,SYNBAN06,Banking,synthetic,139562.91,102708.95,36853.96,25148.14,2409352.89,1340786.95,770134.23,1068565.94,69119.69,-38999.96,-13965.09,16154.64,True
2025,Q2,Q2 2025,2,8101,SYN Banking 06,SYNBAN06,Banking,synthetic,137026.07,100599.8,36426.27,25019.77,2265901.52,1310694.83,687209.86,955206.69,67549.3,-36918.96,-13777.21,16853.13,True
2025,Q3,Q3 2025,3,8102,SYN Banking 06,SYNBAN06,Banking,synthetic,136274.57,99377.73,36896.84,25228.44,2275854.28,1312118.14,678176.8,963736.14,69974.26,-37072.85,-14447.27,18454.15,True
2025,Q4,Q4 2025,4,8103,SYN Banking 06,SYNBAN06,Banking,synthetic,134735.08,99349.15,35385.93,23798.0,2229715.88,1299120.4,646713.26,930595.47,67871.56,-36015.11,-14272.15,17584.3,True
2024,Q1,Q1 2024,1,8096,SYN Banking 07,SYNBAN07,Banking,synthetic,36521.44,27036.87,9484.57,6953.14,594581.69,297290.83,202857.3,297290.86,16937.96,-10162.77,-3387.59,3387.6,True
2024,Q2,Q2 2024,2,8097,SYN Banking 07,SYNBAN07,Banking,synthetic,36919.12,27475.19,9443.93,7171.69,591361.16,317369.89,186096.77,273991.27,17095.6,-9976.44,-3403.61,3715.55,True
2024,Q3,Q3 2024,3,8098,SYN Banking 07,SYNBAN07,Banking,synthetic,35477.04,26269.91,9207.13,6694.16,577512.24,297131.04,198744.0,280381.2,17389.51,-10217.0,-3507.05,3665.45,True
2024,Q4,Q4 2024,4,8099,SYN Banking 07,SYNBAN07,Banking,synthetic,35170.91,26187.79,8983.12,6830.29,556115.27,298757.55,179926.01,257357.72,16927.05,-10338.83,-3420.13,3168.1,True
2025,Q1,Q1 2025,1,8100,SYN Banking 07,SYNBAN07,Banking,synthetic,35366.8,26334.02,9032.78,7012.28,566552.56,305732.89,188540.12,260819.66,16920.09,-11205.54,-3430.04,2284.51,True
2025,Q2,Q2 2025,2,8101,SYN Banking 07,SYNBAN07,Banking,synthetic,36743.39,27081.4,9661.99,7307.49,566677.5,309572.41,182262.18,257105.09,17493.53,-11381.43,-3502.85,2609.25,True
2025,Q3,Q3 2025,3,8102,SYN Banking 07,SYNBAN07,Banking,synthetic,38916.85,28854.57,10062.28,7562.74,596523.41,327034.06,190696.09,269489.36,18092.96,-12278.29,-3470.92,2343.75,True
2025,Q4,Q4 2025,4,8103,SYN Banking 07,SYNBAN07,Banking,synthetic,40654.32,29888.73,10765.59,7696.74,625205.39,347331.49,190305.78,277873.9,18432.59,-12600.24,-3372.32,2460.02,True
2024,Q1,Q1 2024,1,8096,SYN Banking 08,SYNBAN08,Banking,synthetic,95997.18,71066.83,24930.35,18276.44,1562867.42,781433.67,533213.64,781433.75,44521.69,-26713.0,-8904.34,8904.35,True
2024,Q2,Q2 2024,2,8097,SYN Banking 08,SYNBAN08,Banking,synthetic,97253.07,70800.02,26453.04,18804.19,1653964.17,818019.12,567257.92,835945.05,46868.14,-28045.96,-9567.69,9254.49,True
2024,Q3,Q3 2024,3,8098,SYN Banking 08,SYNBAN08,Banking,synthetic,97412.47,70522.95,26889.52,18214.96,1643172.77,821264.66,553212.46,821908.11,46661.22,-27925.32,-9660.64,9075.26,True
2024,Q4,Q4 2024,4,8099,SYN Banking 08,SYNBAN08,Banking,synthetic,98487.14,70506.86,27980.28,18803.05,1603873.56,777847.57,585529.26,826025.99,50566.62,-31823.04,-10348.53,8395.06,True
2025,Q1,Q1 2025,1,8100,SYN Banking 08,SYNBAN08,Banking,synthetic,101972.53,71922.65,30049.89,18676.61,1648655.31,810367.6,592466.04,838287.71,54038.15,-31641.23,-11397.07,10999.85,True
2025,Q2,Q2 2025,2,8101,SYN Banking 08,SYNBAN08,Banking,synthetic,105256.44,73187.24,32069.19,18818.51,1706957.21,839103.12,608874.39,867854.09,59898.55,-32966.71,-13023.51,13908.33,True
2025,Q3,Q3 2025,3,8102,SYN Banking 08,SYNBAN08,Banking,synthetic,106277.48,73300.66,32976.82,19744.14,1727599.73,830147.16,590021.09,897452.58,61707.83,-33409.07,-13490.98,14807.78,True
2025,Q4,Q4 2025,4,8103,SYN Banking 08,SYNBAN08,Banking,synthetic,111113.91,76017.51,35096.41,21162.98,1867648.87,891094.34,624802.74,976554.53,65747.45,-35611.66,-14789.26,15346.52,True
2024,Q1,Q1 2024,1,8096,SYN Banking 09,SYNBAN09,Banking,synthetic,84024.55,62203.47,21821.07,15997.03,1367948.75,683974.34,466711.97,683974.41,38969.01,-23381.39,-7793.8,7793.81,True
2024,Q2,Q2 2024,2,8097,SYN Banking 09,SYNBAN09,Banking,synthetic,84525.58,63356.12,21169.46,16962.25,1372602.83,703898.54,464683.1,668704.29,40028.83,-24320.07,-8077.22,7631.54,True
2024,Q3,Q3 2024,3,8098,SYN Banking 09,SYNBAN09,Banking,synthetic,87097.43,65521.57,21575.86,17262.45,1346468.51,673920.04,465377.69,672548.47,39294.31,-23800.47,-8139.94,7353.91,True
2024,Q4,Q4 2024,4,8099,SYN Banking 09,SYNBAN09,Banking,synthetic,89534.31,67524.19,22010.12,17551.88,1352500.64,689791.36,479642.14,662709.28,38970.98,-23143.93,-7954.51,7872.53,True
2025,Q1,Q1 2025,1,8100,SYN Banking 09,SYNBAN09,Banking,synthetic,91685.18,70165.52,21519.66,17353.87,1391167.02,709285.23,508435.19,681881.79,39799.96,-23158.17,-8078.4,8563.39,True
2025,Q2,Q2 2025,2,8101,SYN Banking 09,SYNBAN09,Banking,synthetic,97079.5,74967.16,22112.35,17323.04,1489199.7,727915.73,563269.65,761283.98,39597.73,-22548.12,-7865.3,9184.31,True
2025,Q3,Q3 2025,3,8102,SYN Banking 09,SYNBAN09,Banking,synthetic,94957.91,73887.39,21070.52,16885.04,1474897.86,714086.39,575587.8,760811.47,36235.01,-20088.87,-6624.8,9521.34,True
2025,Q4,Q4 2025,4,8103,SYN Banking 09,SYNBAN09,Banking,synthetic,91504.37,69703.28,21801.09,15783.87,1364954.4,668099.76,557786.58,696854.64,36944.52,-21884.22,-6475.29,8585.02,True
2024,Q1,Q1 2024,1,8096,SYN Banking 10,SYNBAN10,Banking,synthetic,40526.93,30002.13,10524.79,7715.73,659792.41,329896.19,225105.66,329896.22,18795.63,-11277.37,-3759.13,3759.13,True
2024,Q2,Q2 2024,2,8097,SYN Banking 10,SYNBAN10,Banking,synthetic,39058.04,29188.86,9869.18,7185.6,647671.33,324496.14,215247.51,323175.18,17369.83,-10160.5,-3512.85,3696.49,True
2024,Q3,Q3 2024,3,8098,SYN Banking 10,SYNBAN10,Banking,synthetic,37573.59,27930.27,9643.33,6666.95,652062.99,322657.02,221385.01,329405.97,17481.15,-10428.72,-3469.22,3583.21,True
2024,Q4,Q4 2024,4,8099,SYN Banking 10,SYNBAN10,Banking,synthetic,38479.9,28388.06,10091.83,6845.48,693373.94,324492.16,242520.58,368881.79,18347.66,-11159.17,-3643.73,3544.75,True
2025,Q1,Q1 2025,1,8100,SYN Banking 10,SYNBAN10,Banking,synthetic,39286.03,29161.02,10125.01,7057.45,686635.34,319684.65,236702.31,366950.69,18847.44,-11667.26,-3675.64,3504.54,True
2025,Q2,Q2 2025,2,8101,SYN Banking 10,SYNBAN10,Banking,synthetic,41357.93,30520.01,10837.92,7253.0,759356.98,337003.24,278770.26,422353.73,19903.86,-12889.34,-4070.32,2944.19,True
2025,Q3,Q3 2025,3,8102,SYN Banking 10,SYNBAN10,Banking,synthetic,43287.03,31750.91,11536.12,7597.37,782116.18,357176.39,280152.89,424939.79,21154.6,-14294.95,-4373.3,2486.35,True
2025,Q4,Q4 2025,4,8103,SYN Banking 10,SYNBAN10,Banking,synthetic,45576.3,33630.34,11945.96,8136.08,849292.08,405503.08,307849.31,443789.0,21830.27,-14585.59,-4483.46,2761.21,True
2024,Q1,Q1 2024,1,8096,SYN Energy 01,SYNENE01,Energy,synthetic,315948.6,280166.71,35781.89,26442.94,1272458.63,636229.3,381737.59,636229.32,51872.75,-31123.65,-10374.55,10374.55,True
2024,Q2,Q2 2024,2,8097,SYN Energy 01,SYNENE01,Energy,synthetic,305122.5,268489.71,36632.8,26184.59,1251502.86,619227.52,377055.53,632275.34,50616.33,-28658.77,-10323.07,11634.49,True
2024,Q3,Q3 2024,3,8098,SYN Energy 01,SYNENE01,Energy,synthetic,287582.46,252201.79,35380.66,23512.81,1206236.42,575702.46,380259.03,630533.95,49221.74,-26970.58,-10855.01,11396.15,True
2024,Q4,Q4 2024,4,8099,SYN Energy 01,SYNENE01,Energy,synthetic,287914.14,252312.33,35601.81,23072.83,1198530.46,585831.65,353041.13,612698.81,50966.94,-28661.22,-11167.79,11137.93,True
2025,Q1,Q1 2025,1,8100,SYN Energy 01,SYNENE01,Energy,synthetic,291394.55,255836.98,35557.57,22540.88,1122744.37,537673.21,349161.33,585071.16,51350.96,-29111.15,-10982.61,11257.2,True
2025,Q2,Q2 2025,2,8101,SYN Energy 01,SYNENE01,Energy,synthetic,297894.21,261973.8,35920.41,22376.31,1113477.27,539697.35,334610.42,573779.92,49402.23,-28352.55,-10701.43,10348.26,True
2025,Q3,Q3 2025,3,8102,SYN Energy 01,SYNENE01,Energy,synthetic,294317.33,261095.12,33222.2,22143.1,1140797.23,562319.16,331675.12,578478.07,45521.61,-27582.81,-9990.68,7948.12,True
2025,Q4,Q4 2025,4,8103,SYN Energy 01,SYNENE01,Energy,synthetic,295322.58,261729.25,33593.33,20829.35,1049295.1,545707.91,288543.11,503587.19,47054.81,-28912.6,-10163.99,7978.23,True
2024,Q1,Q1 2024,1,8096,SYN Energy 02,SYNENE02,Energy,synthetic,144962.36,128545.04,16417.31,12132.45,583824.71,291912.35,175147.41,291912.36,23800.06,-14280.04,-4760.01,4760.01,True
2024,Q2,Q2 2024,2,8097,SYN Energy 02,SYNENE02,Energy,synthetic,156232.62,139224.67,17007.95,12976.08,607941.28,289331.98,198196.85,318609.31,23852.58,-13508.15,-4724.15,5620.28,True
2024,Q3,Q3 2024,3,8098,SYN Energy 02,SYNENE02,Energy,synthetic,165144.77,146976.43,18168.34,13560.83,668234.95,317795.18,199247.25,350439.77,25737.1,-15389.71,-5066.18,5281.21,True
2024,Q4,Q4 2024,4,8099,SYN Energy 02,SYNENE02,Energy,synthetic,168483.16,148883.82,19599.35,14215.27,707219.37,340013.33,206791.69,367206.04,27001.44,-16437.63,-5236.67,5327.14,True
2025,Q1,Q1 2025,1,8100,SYN Energy 02,SYNENE02,Energy,synthetic,175728.9,155000.78,20728.12,14055.68,758868.65,370931.44,217387.3,387937.21,27980.89,-16940.63,-5332.09,5708.17,True
2025,Q2,Q2 2025,2,8101,SYN Energy 02,SYNENE02,Energy,synthetic,180785.37,159701.49,21083.88,14834.06,745227.24,366200.68,201230.01,379026.56,29722.58,-18305.82,-5782.03,5634.72,True
2025,Q3,Q3 2025,3,8102,SYN Energy 02,SYNENE02,Energy,synthetic,184051.27,162913.05,21138.22,14930.02,777561.2,385427.71,208776.88,392133.49,29314.14,-17290.68,-5746.36,6277.11,True
2025,Q4,Q4 2025,4,8103,SYN Energy 02,SYNENE02,Energy,synthetic,190141.41,168572.57,21568.84,15598.47,813046.69,420834.17,216641.88,392212.51,30326.09,-18522.14,-6060.96,5742.99,True
2024,Q1,Q1 2024,1,8096,SYN Energy 03,SYNENE03,Energy,synthetic,207417.76,183927.23,23490.53,17359.58,835359.02,417679.5,250607.71,417679.52,34054.05,-20432.43,-6810.81,6810.81,True
2024,Q2,Q2 2024,2,8097,SYN Energy 03,SYNENE03,Energy,synthetic,214227.28,188342.98,25884.3,18683.17,855771.28,389945.63,278287.74,465825.65,38098.29,-24083.29,-7628.86,6386.14,True
2024,Q3,Q3 2024,3,8098,SYN Energy 03,SYNENE03,Energy,synthetic,217642.87,190560.53,27082.35,19084.3,845185.18,370710.83,285920.93,474474.35,39735.83,-25387.69,-7649.7,6698.43,True
2024,Q4,Q4 2024,4,8099,SYN Energy 03,SYNENE03,Energy,synthetic,233686.46,203760.55,29925.91,19930.81,883851.9,400706.14,311460.64,483145.76,43387.34,-28521.51,-8011.81,6854.02,True
2025,Q1,Q1 2025,1,8100,SYN Energy 03,SYNENE03,Energy,synthetic,235476.34,205295.87,30180.48,20580.19,846924.25,376308.71,317184.88,470615.54,45682.37,-29377.38,-8074.45,8230.54,True
2025,Q2,Q2 2025,2,8101,SYN Energy 03,SYNENE03,Energy,synthetic,246155.92,214812.27,31343.65,22108.08,891628.26,400457.45,327994.14,491170.8,47280.45,-29626.32,-7913.75,9740.38,True
2025,Q3,Q3 2025,3,8102,SYN Energy 03,SYNENE03,Energy,synthetic,262617.41,229387.75,33229.66,24049.77,948873.78,408388.19,354502.33,540485.59,53583.43,-34038.87,-8998.2,10546.36,True
2025,Q4,Q4 2025,4,8103,SYN Energy 03,SYNENE03,Energy,synthetic,268429.96,234066.89,34363.07,25131.85,957073.35,429696.05,342526.43,527377.3,55561.92,-36342.45,-9645.36,9574.11,True
2024,Q1,Q1 2024,1,8096,SYN Energy 04,SYNENE04,Energy,synthetic,207082.55,183629.99,23452.57,17331.53,834009.01,417004.5,250202.71,417004.51,33999.01,-20399.41,-6799.81,6799.8,True
2024,Q2,Q2 2024,2,8097,SYN Energy 04,SYNENE04,Energy,synthetic,199521.89,176620.56,22901.34,16010.92,795034.53,390068.54,257540.25,404965.99,33409.36,-19904.82,-6805.61,6698.93,True
2024,Q3,Q3 2024,3,8098,SYN Energy 04,SYNENE04,Energy,synthetic,196923.28,173938.24,22985.05,15958.07,758691.51,387035.61,237294.95,371655.9,32812.34,-19438.64,-6795.36,6578.34,True
2024,Q4,Q4 2024,4,8099,SYN Energy 04,SYNENE04,Energy,synthetic,196808.66,173758.03,23050.63,16034.3,765592.73,394426.07,237465.41,371166.66,34201.18,-20003.41,-7148.73,7049.04,True
2025,Q1,Q1 2025,1,8100,SYN Energy 04,SYNENE04,Energy,synthetic,209032.23,184307.62,24724.62,16715.3,785087.36,401900.33,249187.12,383187.04,36338.07,-21941.11,-7819.02,6577.94,True
2025,Q2,Q2 2025,2,8101,SYN Energy 04,SYNENE04,Energy,synthetic,209999.22,184580.78,25418.44,16781.2,805565.69,418553.46,258436.69,387012.23,35189.7,-22011.7,-7307.32,5870.68,True
2025,Q3,Q3 2025,3,8102,SYN Energy 04,SYNENE04,Energy,synthetic,210533.89,185669.58,24864.31,16509.72,778991.25,379159.66,250997.58,399831.59,33113.11,-20606.88,-7290.48,5215.75,True
2025,Q4,Q4 2025,4,8103,SYN Energy 04,SYNENE04,Energy,synthetic,221885.74,194990.48,26895.27,16840.49,807046.21,392306.59,247216.1,414739.62,32863.21,-19141.64,-7027.2,6694.37,True
2024,Q1,Q1 2024,1,8096,SYN Energy 05,SYNENE05,Energy,synthetic,270437.52,239809.86,30627.66,22633.95,1089166.23,544583.11,326749.87,544583.13,44400.69,-26640.42,-8880.14,8880.14,True
2024,Q2,Q2 2024,2,8097,SYN Energy 05,SYNENE05,Energy,synthetic,264438.21,233264.64,31173.57,21650.91,1090856.04,535040.66,336905.91,555815.37,45660.82,-25469.69,-8932.29,11258.84,True
2024,Q3,Q3 2024,3,8098,SYN Energy 05,SYNENE05,Energy,synthetic,257999.55,227800.94,30198.61,20755.1,1059639.81,501589.04,338129.58,558050.77,45811.37,-26276.4,-9063.36,10471.61,True
2024,Q4,Q4 2024,4,8099,SYN Energy 05,SYNENE05,Energy,synthetic,267219.16,237612.33,29606.83,21261.09,1084598.04,515899.27,329554.84,568698.77,44707.45,-24885.46,-8965.04,10856.95,True
2025,Q1,Q1 2025,1,8100,SYN Energy 05,SYNENE05,Energy,synthetic,272922.95,243412.84,29510.11,20818.57,1112398.81,540706.25,318743.21,571692.56,45296.95,-24869.03,-9170.68,11257.24,True
2025,Q2,Q2 2025,2,8101,SYN Energy 05,SYNENE05,Energy,synthetic,284295.81,253047.68,31248.12,21277.29,1130366.83,523279.55,338776.07,607087.28,46953.05,-24706.06,-9574.01,12672.98,True
2025,Q3,Q3 2025,3,8102,SYN Energy 05,SYNENE05,Energy,synthetic,294746.28,261965.11,32781.18,21577.24,1131598.37,524244.57,349385.17,607353.8,49080.21,-24732.96,-10481.45,13865.8,True
2025,Q4,Q4 2025,4,8103,SYN Energy 05,SYNENE05,Energy,synthetic,302337.66,270292.97,32044.68,22645.27,1128002.73,519130.78,326992.36,608871.95,45644.51,-22881.65,-9435.53,13327.33,True
2024,Q1,Q1 2024,1,8096,SYN Energy 06,SYNENE06,Energy,synthetic,204095.06,180980.83,23114.22,17081.49,821977.1,410988.54,246593.13,410988.55,33508.52,-20105.11,-6701.71,6701.7,True
2024,Q2,Q2 2024,2,8097,SYN Energy 06,SYNENE06,Energy,synthetic,213956.37,189883.57,24072.8,18192.69,881387.31,454943.61,242316.41,426443.7,35576.99,-21021.78,-6739.75,7815.47,True
2024,Q3,Q3 2024,3,8098,SYN Energy 06,SYNENE06,Energy,synthetic,228028.73,202668.02,25360.71,21084.41,972484.66,483595.06,285915.6,488889.6,35802.65,-21962.95,-6935.47,6904.23,True
2024,Q4,Q4 2024,4,8099,SYN Energy 06,SYNENE06,Energy,synthetic,229702.91,203935.11,25767.8,20106.96,985279.63,477746.45,296892.6,507533.18,36435.7,-22710.9,-7085.33,6639.47,True
2025,Q1,Q1 2025,1,8100,SYN Energy 06,SYNENE06,Energy,synthetic,231049.45,205326.83,25722.62,20421.42,1024713.23,499042.54,305622.63,525670.69,36241.77,-22328.68,-7552.29,6360.8,True
2025,Q2,Q2 2025,2,8101,SYN Energy 06,SYNENE06,Energy,synthetic,241881.99,214987.79,26894.2,20891.3,997310.18,485448.8,284460.11,511861.38,39221.97,-23993.38,-7903.57,7325.02,True
2025,Q3,Q3 2025,3,8102,SYN Energy 06,SYNENE06,Energy,synthetic,253043.4,224841.85,28201.55,22233.88,1093111.08,536599.12,313941.47,556511.95,40908.15,-23848.32,-8217.96,8841.87,True
2025,Q4,Q4 2025,4,8103,SYN Energy 06,SYNENE06,Energy,synthetic,262647.3,233970.86,28676.45,23109.97,1147364.91,581556.88,296069.14,565808.02,40730.79,-24021.65,-8623.76,8085.38,True
2024,Q1,Q1 2024,1,8096,SYN Energy 07,SYNENE07,Energy,synthetic,315702.22,279948.23,35753.99,26422.32,1271466.34,635733.16,381439.9,635733.18,51832.3,-31099.38,-10366.46,10366.46,True
2024,Q2,Q2 2024,2,8097,SYN Energy 07,SYNENE07,Energy,synthetic,316521.37,280529.3,35992.07,26267.88,1254178.6,617083.25,369322.16,637095.35,52584.13,-30591.96,-10075.85,11916.32,True
2024,Q3,Q3 2024,3,8098,SYN Energy 07,SYNENE07,Energy,synthetic,321869.49,284775.15,37094.34,25509.15,1284856.62,608488.68,386284.65,676367.94,55860.88,-32621.71,-10490.92,12748.25,True
2024,Q4,Q4 2024,4,8099,SYN Energy 07,SYNENE07,Energy,synthetic,327823.51,290300.75,37522.76,25181.79,1303073.21,624710.23,389067.73,678362.98,56228.12,-32261.19,-11169.07,12797.85,True
2025,Q1,Q1 2025,1,8100,SYN Energy 07,SYNENE07,Energy,synthetic,336444.62,299800.93,36643.69,25427.04,1372368.7,648738.08,386077.49,723630.62,53953.79,-30465.54,-11079.77,12408.48,True
2025,Q2,Q2 2025,2,8101,SYN Energy 07,SYNENE07,Energy,synthetic,338356.3,300411.53,37944.77,26513.9,1358022.64,687688.32,360183.37,670334.32,52055.17,-29928.09,-10721.18,11405.9,True
2025,Q3,Q3 2025,3,8102,SYN Energy 07,SYNENE07,Energy,synthetic,341945.58,303178.93,38766.65,26281.09,1307683.06,627675.61,386239.51,680007.45,54205.36,-29913.01,-10849.02,13443.33,True
2025,Q4,Q4 2025,4,8103,SYN Energy 07,SYNENE07,Energy,synthetic,333517.54,296529.93,36987.61,26125.66,1222573.88,590408.91,354180.9,632164.97,51542.24,-29337.06,-10152.21,12052.98,True
2024,Q1,Q1 2024,1,8096,SYN Energy 08,SYNENE08,Energy,synthetic,213462.12,189287.06,24175.07,17865.46,859702.24,429851.11,257910.67,429851.13,35046.42,-21027.85,-7009.29,7009.28,True
2024,Q2,Q2 2024,2,8097,SYN Energy 08,SYNENE08,Energy,synthetic,217931.61,194263.53,23668.08,17521.73,857309.06,457815.6,232132.08,399493.46,34385.57,-19937.25,-7127.35,7320.98,True
2024,Q3,Q3 2024,3,8098,SYN Energy 08,SYNENE08,Energy,synthetic,221897.37,197935.64,23961.73,18199.83,856701.21,443344.69,239147.77,413356.52,33459.39,-20251.33,-7166.15,6041.91,True
2024,Q4,Q4 2024,4,8099,SYN Energy 08,SYNENE08,Energy,synthetic,225964.27,202163.45,23800.82,18102.68,855224.09,443515.26,229500.03,411708.83,34935.74,-21658.2,-7124.99,6152.55,True
2025,Q1,Q1 2025,1,8100,SYN Energy 08,SYNENE08,Energy,synthetic,229083.6,204873.62,24209.98,18034.9,852317.28,426411.11,243412.08,425906.17,36729.81,-22835.62,-7558.65,6335.54,True
2025,Q2,Q2 2025,2,8101,SYN Energy 08,SYNENE08,Energy,synthetic,224697.29,201227.72,23469.57,17856.12,863565.44,421959.85,245435.74,441605.59,35923.67,-20701.98,-7617.97,7603.72,True
2025,Q3,Q3 2025,3,8102,SYN Energy 08,SYNENE08,Energy,synthetic,221891.63,197687.89,24203.74,17373.03,868869.44,416526.44,272593.43,452343.0,35550.57,-19882.55,-7163.79,8504.22,True
2025,Q4,Q4 2025,4,8103,SYN Energy 08,SYNENE08,Energy,synthetic,227798.93,202573.19,25225.73,18313.28,937758.99,435293.97,298697.89,502465.02,37285.84,-21283.3,-7511.69,8490.85,True
2024,Q1,Q1 2024,1,8096,SYN Energy 09,SYNENE09,Energy,synthetic,228985.32,203052.22,25933.1,19164.65,922220.71,461110.35,276666.21,461110.36,37595.03,-22557.02,-7519.01,7519.0,True
2024,Q2,Q2 2024,2,8097,SYN Energy 09,SYNENE09,Energy,synthetic,231843.26,205617.76,26225.49,19403.52,938497.82,480077.8,267822.74,458420.02,38119.24,-23474.63,-7775.12,6869.49,True
2024,Q3,Q3 2024,3,8098,SYN Energy 09,SYNENE09,Energy,synthetic,224873.22,199098.51,25774.7,18842.59,897663.2,476019.46,244663.4,421643.74,37710.8,-22179.9,-7543.77,7987.13,True
2024,Q4,Q4 2024,4,8099,SYN Energy 09,SYNENE09,Energy,synthetic,221910.68,196707.83,25202.85,19130.28,903492.43,488375.07,246276.41,415117.36,36587.93,-20673.57,-7369.93,8544.43,True
2025,Q1,Q1 2025,1,8100,SYN Energy 09,SYNENE09,Energy,synthetic,220852.22,196077.83,24774.38,17923.64,924341.38,486459.53,260229.3,437881.85,37560.95,-19925.94,-7497.98,10137.03,True
2025,Q2,Q2 2025,2,8101,SYN Energy 09,SYNENE09,Energy,synthetic,221716.48,196776.24,24940.24,16928.28,941432.07,505468.99,250404.38,435963.08,36790.69,-19536.46,-7492.31,9761.92,True
2025,Q3,Q3 2025,3,8102,SYN Energy 09,SYNENE09,Energy,synthetic,221244.19,197791.26,23452.93,17030.97,932075.82,513364.93,243486.63,418710.9,33987.1,-17442.22,-7020.02,9524.85,True
2025,Q4,Q4 2025,4,8103,SYN Energy 09,SYNENE09,Energy,synthetic,220770.65,197033.0,23737.65,16990.89,871271.19,502316.32,218277.36,368954.88,34411.04,-17456.06,-6960.05,9994.94,True
2024,Q1,Q1 2024,1,8096,SYN Energy 10,SYNENE10,Energy,synthetic,196131.42,173919.09,22212.32,16414.99,789904.16,394952.07,236971.25,394952.09,32201.05,-19320.63,-6440.21,6440.21,True
2024,Q2,Q2 2024,2,8097,SYN Energy 10,SYNENE10,Energy,synthetic,205171.82,181733.57,23438.25,16882.2,861646.74,434270.85,247679.45,427375.89,32881.71,-19748.18,-6000.82,7132.71,True
2024,Q3,Q3 2024,3,8098,SYN Energy 10,SYNENE10,Energy,synthetic,213969.84,189411.23,24558.6,17280.66,854759.44,417054.21,237258.4,437705.23,33880.26,-20437.83,-6403.84,7038.59,True
2024,Q4,Q4 2024,4,8099,SYN Energy 10,SYNENE10,Energy,synthetic,213224.48,188904.9,24319.59,16603.44,870304.48,427182.13,238275.02,443122.35,34628.8,-20594.94,-5946.89,8086.97,True
2025,Q1,Q1 2025,1,8100,SYN Energy 10,SYNENE10,Energy,synthetic,218480.2,193053.92,25426.28,16469.41,929801.55,435010.47,261416.11,494791.08,36859.5,-22207.99,-6212.99,8438.52,True
2025,Q2,Q2 2025,2,8101,SYN Energy 10,SYNENE10,Energy,synthetic,217433.48,192410.49,25022.99,15491.46,912665.73,433947.34,241155.61,478718.4,36133.37,-21260.78,-6277.94,8594.65,True
2025,Q3,Q3 2025,3,8102,SYN Energy 10,SYNENE10,Energy,synthetic,226765.15,200483.81,26281.34,16510.05,954731.79,467900.86,248575.3,486830.92,38655.3,-23092.55,-6652.18,8910.57,True
2025,Q4,Q4 2025,4,8103,SYN Energy 10,SYNENE10,Energy,synthetic,239704.64,211196.95,28507.68,18399.21,948418.33,453885.91,249099.04,494532.42,40469.55,-24576.64,-6658.07,9234.85,True
2024,Q1,Q1 2024,1,8096,SYN FMCG 01,SYNFMC01,FMCG,synthetic,11658.64,8362.96,3295.68,2458.85,53353.14,26676.57,16005.94,26676.57,3301.68,-1981.01,-660.34,660.33,True
2024,Q2,Q2 2024,2,8097,SYN FMCG 01,SYNFMC01,FMCG,synthetic,12191.12,8655.36,3535.76,2694.9,53734.76,28480.19,15565.53,25254.56,3517.1,-2095.33,-708.01,713.76,True
2024,Q3,Q3 2024,3,8098,SYN FMCG 01,SYNFMC01,FMCG,synthetic,12005.8,8447.28,3558.52,2651.28,49456.51,26257.02,13782.97,23199.49,3461.76,-2043.38,-729.79,688.58,True
2024,Q4,Q4 2024,4,8099,SYN FMCG 01,SYNFMC01,FMCG,synthetic,12373.47,8895.12,3478.35,2637.22,50390.49,26949.82,13806.63,23440.68,3433.01,-2032.78,-734.34,665.89,True
2025,Q1,Q1 2025,1,8100,SYN FMCG 01,SYNFMC01,FMCG,synthetic,12669.62,9151.14,3518.48,2645.48,48805.93,24711.32,13942.28,24094.61,3497.45,-2176.34,-751.96,569.15,True
2025,Q2,Q2 2025,2,8101,SYN FMCG 01,SYNFMC01,FMCG,synthetic,12570.26,9169.77,3400.49,2561.61,47330.5,23494.13,13860.85,23836.38,3371.17,-2013.41,-712.62,645.14,True
2025,Q3,Q3 2025,3,8102,SYN FMCG 01,SYNFMC01,FMCG,synthetic,12463.42,8961.0,3502.42,2442.72,45648.35,22805.49,13027.89,22842.86,3427.39,-2094.26,-725.18,607.95,True
2025,Q4,Q4 2025,4,8103,SYN FMCG 01,SYNFMC01,FMCG,synthetic,12218.14,8923.71,3294.43,2401.46,43580.38,21103.16,12715.17,22477.22,3300.89,-1902.41,-693.13,705.34,True
2024,Q1,Q1 2024,1,8096,SYN FMCG 02,SYNFMC02,FMCG,synthetic,12984.6,9314.09,3670.51,2738.5,59421.07,29710.53,17826.32,29710.54,3677.18,-2206.31,-735.44,735.44,True
2024,Q2,Q2 2024,2,8097,SYN FMCG 02,SYNFMC02,FMCG,synthetic,13150.19,9407.04,3743.15,2957.65,60008.82,29995.23,18016.08,30013.59,3457.25,-2081.43,-705.14,670.68,True
2024,Q3,Q3 2024,3,8098,SYN FMCG 02,SYNFMC02,FMCG,synthetic,13430.76,9497.05,3933.71,2979.8,59246.53,31026.99,16537.73,28219.54,3655.65,-2249.52,-788.48,617.65,True
